sample_id,file_name,file_path,file_size_bytes,date,start_time,end_time,orbit_id,scan_size,ray_size,z_size,variable_count,variables,missing_key_variables,has_p,has_t,has_q,latitude_min,latitude_max,longitude_min,longitude_max,total_voxel_count,gr_sparse_valid_count,gr_sparse_valid_ratio,gr_interp_valid_count,gr_interp_valid_ratio,gr_profiles_with_observation,gr_below_9dbz_count,dpr_dbz_valid_count,dpr_dbz_valid_ratio,pre_valid_count,pre_missing_count,pre_zero_count,pre_positive_count,pre_zero_ratio,pre_qc_valid_count,pre_qc_zero_count,pre_qc_positive_count,gr_dpr_overlap_count,gr_valid_pre_positive_count,gr_missing_pre_positive_count,gr_missing_interp_valid_count,pre_p50_positive,pre_p90_positive,pre_p95_positive,pre_p99_positive,pre_max,pre_gt_1_count,pre_gt_5_count,pre_gt_10_count,pre_gt_20_count,pre_gt_50_count,no_precip_profile_count,stratiform_profile_count,convective_profile_count,other_precip_profile_count,cfb_valid_profile_count,cfb_invalid_profile_count,cfb_clutter_cell_count,dpr_mask_equals_positive_rain,dpr_valid_pre_zero_count,dpr_missing_pre_positive_count,status,warning_count,warning_messages,split
2A.GPM.DPR.V9-20211125.20170518-S111952-E125226.018293.V07A,2A.GPM.DPR.V9-20211125.20170518-S111952-E125226.018293.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170518-S111952-E125226.018293.V07A.nc,91391281,2017-05-18,2017-05-18T12:17:13,2017-05-18T12:21:18,018293,351,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,27.518665313720703,42.27016830444336,114.46186828613281,125.87451934814453,1031940,17759,0.017209333876000543,47417,0.045949376901757856,6502,4584,15,1.4535728821443106e-05,1023721,8219,1023706,15,0.9999853475702852,929327,929316,11,2,2,13,29658,0.33000001311302185,1.0069999933242795,1.4990000128746024,1.9358000636100765,2.0450000762939453,2,0,0,0,0,17198,0,1,0,17199,0,102613,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170518-S125227-E142501.018294.V07A,2A.GPM.DPR.V9-20211125.20170518-S125227-E142501.018294.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170518-S125227-E142501.018294.V07A.nc,52085377,2017-05-18,2017-05-18T13:54:56,2017-05-18T13:57:15,018294,200,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,15.88205337524414,24.95269775390625,102.07461547851562,107.99159240722656,588000,46,7.823129251700681e-05,745,0.0012670068027210884,31,6,14566,0.024772108843537415,567111,20889,552545,14566,0.9743154338392308,508563,498831,9732,27,27,14539,699,0.5099999904632568,1.7024999856948853,2.383750021457672,4.42525002956391,52.654998779296875,3444,99,28,22,6,8971,497,301,31,9800,0,79437,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170519-S024541-E041815.018303.V07A,2A.GPM.DPR.V9-20211125.20170519-S024541-E041815.018303.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170519-S024541-E041815.018303.V07A.nc,127833841,2017-05-19,2017-05-19T03:15:21,2017-05-19T03:21:04,018303,491,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.472145080566406,42.876312255859375,103.08824920654297,117.45834350585938,1443540,3449,0.002389265278412791,22691,0.015718996356179946,1638,841,11247,0.0077912631447691096,1352395,91145,1341148,11247,0.9916836427227252,1210013,1202060,7953,1155,1155,10092,19242,0.4699999988079071,1.2549999952316284,1.690000057220459,2.950000047683716,8.735000610351562,1799,10,0,0,0,23271,483,153,152,24059,0,233527,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170519-S120110-E133344.018309.V07A,2A.GPM.DPR.V9-20211125.20170519-S120110-E133344.018309.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170519-S120110-E133344.018309.V07A.nc,84363073,2017-05-19,2017-05-19T13:01:08,2017-05-19T13:04:54,018309,324,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.605735778808594,33.58747482299805,105.85586547851562,114.93177032470703,952560,6295,0.006608507600571092,24766,0.025999412110523222,1911,2581,13595,0.01427206685143193,927293,25267,913698,13595,0.9853390460188959,832553,821857,10696,1868,1868,11727,18471,0.38999998569488525,1.1100000143051147,1.5099999904632568,2.494999885559082,10.289999961853027,1634,10,1,0,0,15151,469,39,217,15876,0,120007,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170520-S110953-E124226.018324.V07A,2A.GPM.DPR.V9-20211125.20170520-S110953-E124226.018324.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170520-S110953-E124226.018324.V07A.nc,89048545,2017-05-20,2017-05-20T12:08:37,2017-05-20T12:12:35,018324,342,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,23.118385314941406,37.70317840576172,111.7249755859375,121.87345886230469,1005480,21432,0.021315192743764172,57052,0.056741058996698096,7700,5140,963,0.0009577515216612961,989834,15646,988871,963,0.9990271095961545,894359,893817,542,342,342,621,35620,0.6349999904632568,3.066999912261964,5.77649974822998,12.199300174713112,17.6200008392334,276,70,11,0,0,16694,46,17,1,16758,0,111121,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170521-S010306-E023540.018333.V07A,2A.GPM.DPR.V9-20211125.20170521-S010306-E023540.018333.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170521-S010306-E023540.018333.V07A.nc,48180063,2017-05-21,2017-05-21T01:32:46,2017-05-21T01:34:54,018333,185,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,22.484790802001953,30.967308044433594,120.28327178955078,126.34644317626953,543900,41,7.538150395293253e-05,696,0.0012796469939327082,29,6,7319,0.013456517742232029,540414,3486,533095,7319,0.986456679508673,488413,484028,4385,15,15,7304,655,0.4950000047683716,1.6859999656677238,2.760499978065488,8.476399631500238,51.86499786376953,1538,190,53,23,2,8471,193,378,23,9065,0,55487,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170521-S101834-E115108.018339.V07A,2A.GPM.DPR.V9-20211125.20170521-S101834-E115108.018339.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170521-S101834-E115108.018339.V07A.nc,72389089,2017-05-21,2017-05-21T11:15:39,2017-05-21T11:18:53,018339,278,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,31.310989379882812,43.140411376953125,116.07854461669922,126.10248565673828,817320,1412,0.001727597513825674,6526,0.007984632702001664,841,743,4482,0.005483776244310674,808204,9116,803722,4482,0.9944543704312278,732117,729038,3079,75,75,4407,5114,0.36000001430511475,0.7950000166893005,1.034999966621399,1.7559499943256358,2.940000057220459,248,0,0,0,0,13257,264,5,96,13622,0,85203,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170521-S115109-E132343.018340.V07A,2A.GPM.DPR.V9-20211125.20170521-S115109-E132343.018340.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170521-S115109-E132343.018340.V07A.nc,82020337,2017-05-21,2017-05-21T12:52:02,2017-05-21T12:55:42,018340,315,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.735483169555664,30.422815322875977,101.50325012207031,109.97692108154297,926100,4071,0.004395853579527049,13027,0.014066515495086925,1445,1504,5047,0.00544973544973545,876796,49304,871749,5047,0.9942438149809077,784789,781286,3503,20,20,5027,8956,0.7200000286102295,4.517000389099124,7.397000169754026,26.1254005050659,299.45001220703125,1883,459,163,68,31,15145,157,96,37,15435,0,141311,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170523-S005303-E022537.018364.V07A,2A.GPM.DPR.V9-20211125.20170523-S005303-E022537.018364.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170523-S005303-E022537.018364.V07A.nc,143972689,2017-05-23,2017-05-23T01:21:36,2017-05-23T01:28:02,018364,553,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,18.59756851196289,41.6026611328125,112.2489013671875,127.35734558105469,1625820,79639,0.04898389735641092,148003,0.09103283266290241,8315,10033,156403,0.09619945627437232,1611788,14032,1455385,156403,0.9029630447676742,1460771,1340203,120568,64542,64542,91861,68364,0.699999988079071,3.565000057220459,5.630000114440918,12.755000114440918,212.79998779296875,58188,9690,2612,696,61,19445,5764,858,1030,27097,0,165049,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170523-S100831-E114105.018370.V07A,2A.GPM.DPR.V9-20211125.20170523-S100831-E114105.018370.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170523-S100831-E114105.018370.V07A.nc,100501921,2017-05-23,2017-05-23T11:06:17,2017-05-23T11:10:46,018370,386,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,24.70577621459961,40.92104721069336,111.68724822998047,123.45899200439453,1134840,42532,0.037478411053540585,80920,0.07130520602023192,5824,9630,52771,0.04650082831059885,1118814,16026,1066043,52771,0.9528330893249459,1014297,974480,39817,25656,25656,27115,38388,0.6399999856948853,2.934999942779541,4.975000381469727,15.176000213623105,98.63500213623047,17581,2623,1060,331,55,16206,1736,751,221,18914,0,120543,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170525-S004258-E021532.018395.V07A,2A.GPM.DPR.V9-20211125.20170525-S004258-E021532.018395.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170525-S004258-E021532.018395.V07A.nc,165838225,2017-05-25,2017-05-25T01:11:15,2017-05-25T01:18:40,018395,637,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,17.64481544494629,43.89049530029297,105.60216522216797,123.08094787597656,1872780,16317,0.008712715855572999,72953,0.038954388662843474,8097,5771,53495,0.028564487019297514,1857550,15230,1804055,53495,0.9712013135581815,1686774,1642533,44241,5290,5290,48205,56636,0.6349999904632568,2.7699999809265137,4.211500072479226,9.619999885559082,78.32499694824219,18564,1952,491,151,34,28983,1685,146,399,31213,0,186006,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170525-S095826-E113100.018401.V07A,2A.GPM.DPR.V9-20211125.20170525-S095826-E113100.018401.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170525-S095826-E113100.018401.V07A.nc,91391281,2017-05-25,2017-05-25T10:57:37,2017-05-25T11:01:42,018401,351,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.201480865478516,36.19988250732422,108.90872955322266,118.9364242553711,1031940,6609,0.006404442118727833,20517,0.019881969881969882,3562,3406,685,0.0006637982828459019,1015491,16449,1014806,685,0.9993254494623783,917521,916870,651,335,335,350,13908,0.3449999988079071,0.587999999523163,0.6600000262260437,1.081600041389465,3.0250000953674316,14,0,0,0,0,17101,12,3,83,17199,0,114419,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170525-S235138-E012412.018410.V07A,2A.GPM.DPR.V9-20211125.20170525-S235138-E012412.018410.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170525-S235138-E012412.018410.V07A.nc,118202593,2017-05-25,2017-05-26T00:20:18,2017-05-26T00:25:35,018410,454,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,19.017845153808594,38.19471740722656,114.82218933105469,127.14171600341797,1334760,3186,0.0023869459678144385,9265,0.006941322784620456,1765,1823,443,0.0003318948724864395,1326853,7907,1326410,443,0.9996661272951864,1201762,1201511,251,0,0,443,6079,0.6599999666213989,2.4450000286102305,4.212500095367431,7.775399913787831,8.40999984741211,147,11,0,0,0,22212,2,32,0,22246,0,132998,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170526-S090706-E103940.018416.V07A,2A.GPM.DPR.V9-20211125.20170526-S090706-E103940.018416.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170526-S090706-E103940.018416.V07A.nc,97117969,2017-05-26,2017-05-26T10:04:36,2017-05-26T10:08:56,018416,373,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,26.10576057434082,41.75871276855469,113.3958740234375,125.12969207763672,1096620,6137,0.005596286772081487,17996,0.01641042475971622,3648,3677,7965,0.007263227006620343,1086847,9773,1078882,7965,0.9926714615764685,987128,980569,6559,18,18,7947,11859,0.49000000953674316,1.4800000190734863,1.9800000190734863,3.21679995536804,6.514999866485596,1767,12,0,0,0,17918,259,8,92,18277,0,109492,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170527-S003252-E020526.018426.V07A,2A.GPM.DPR.V9-20211125.20170527-S003252-E020526.018426.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170527-S003252-E020526.018426.V07A.nc,102844657,2017-05-27,2017-05-27T01:03:50,2017-05-27T01:08:26,018426,395,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,26.954988479614258,43.469661712646484,103.86759185791016,116.49444580078125,1161300,3334,0.002870920520106777,11799,0.010160165331955568,920,865,3311,0.0028511151295961424,1090559,70741,1087248,3311,0.9969639423451643,979099,976427,2672,1552,1552,1759,8465,0.47999998927116394,1.3650000095367432,1.9874999523162842,4.028499984741221,10.130000114440918,659,15,1,0,0,19157,104,9,85,19355,0,182201,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170527-S081545-E094819.018431.V07A,2A.GPM.DPR.V9-20211125.20170527-S081545-E094819.018431.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170527-S081545-E094819.018431.V07A.nc,29439327,2017-05-27,2017-05-27T09:12:46,2017-05-27T09:14:04,018431,113,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,37.913543701171875,43.3701057434082,120.64039611816406,126.53711700439453,332220,240,0.0007224128589488893,1681,0.005059900066221179,184,133,0,0.0,329773,2447,329773,0,1.0,299228,299228,0,0,0,0,1441,,,,,,0,0,0,0,0,5537,0,0,0,5537,0,32992,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170527-S094820-E112054.018432.V07A,2A.GPM.DPR.V9-20211125.20170527-S094820-E112054.018432.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170527-S094820-E112054.018432.V07A.nc,81499729,2017-05-27,2017-05-27T10:48:42,2017-05-27T10:52:21,018432,313,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,18.604156494140625,32.172706604003906,105.24429321289062,113.9124526977539,920220,696,0.0007563408750081502,3524,0.0038295190280585078,464,342,1370,0.001488774423507422,900545,19675,899175,1370,0.9984786990100439,811176,810235,941,13,13,1357,2828,0.6274999976158142,2.7249999046325684,3.5999999046325684,5.564900369644149,7.760000228881836,490,34,0,0,0,15242,15,77,3,15337,0,109044,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170527-S234131-E011405.018441.V07A,2A.GPM.DPR.V9-20211125.20170527-S234131-E011405.018441.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170527-S234131-E011405.018441.V07A.nc,165838225,2017-05-27,2017-05-28T00:09:31,2017-05-28T00:16:56,018441,637,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.680267333984375,43.00220489501953,107.56858825683594,124.69576263427734,1872780,13553,0.0072368350794006775,49708,0.0265423594869659,7941,6695,3923,0.002094746846933436,1860111,12669,1856188,3923,0.9978909860755621,1687940,1684710,3230,711,711,3212,36155,0.36000001430511475,1.3740000009536752,2.0749998092651367,3.9294999217987,8.875,599,22,0,0,0,30826,43,104,240,31213,0,184840,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170529-S080537-E093810.018462.V07A,2A.GPM.DPR.V9-20211125.20170529-S080537-E093810.018462.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170529-S080537-E093810.018462.V07A.nc,84102769,2017-05-29,2017-05-29T09:02:51,2017-05-29T09:06:36,018462,323,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,28.996694564819336,42.620697021484375,115.07811737060547,125.98174285888672,949620,8596,0.009052041869379331,31988,0.03368505296855585,2985,2799,11944,0.01257766264400497,941176,8444,929232,11944,0.9873094936547469,853367,843432,9935,2596,2596,9348,23392,0.42500001192092896,1.1549999713897705,1.5900000154972076,2.982850084304808,16.84000015258789,1603,49,9,0,0,14988,286,17,536,15827,0,96253,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170529-S093811-E111045.018463.V07A,2A.GPM.DPR.V9-20211125.20170529-S093811-E111045.018463.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170529-S093811-E111045.018463.V07A.nc,52085377,2017-05-29,2017-05-29T10:40:34,2017-05-29T10:42:54,018463,200,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,16.20060157775879,25.268863677978516,102.8275146484375,108.76696014404297,588000,48,8.163265306122449e-05,1137,0.0019336734693877551,42,12,826,0.0014047619047619047,571937,16063,571111,826,0.9985557849903048,516006,515410,596,10,10,816,1089,0.6825000047683716,2.569999933242798,3.9262500405311584,12.912499904632568,15.03499984741211,297,35,16,0,0,9749,5,41,5,9800,0,71994,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170529-S233122-E010355.018472.V07A,2A.GPM.DPR.V9-20211125.20170529-S233122-E010355.018472.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170529-S233122-E010355.018472.V07A.nc,135382657,2017-05-29,2017-05-30T00:00:53,2017-05-30T00:06:56,018472,520,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,21.978567123413086,43.50846862792969,103.78038024902344,118.93211364746094,1528800,17650,0.011545002616431188,74723,0.0488768969126112,3842,2181,65763,0.04301609105180534,1447401,81399,1381638,65763,0.9545647681603094,1296904,1245318,51586,12506,12506,53257,57073,0.6600000262260437,2.315000057220459,3.315000057220459,6.533800115585301,28.920000076293945,21997,1310,242,28,0,22374,2255,207,644,25480,0,231896,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170531-S075526-E092759.018493.V07A,2A.GPM.DPR.V9-20211125.20170531-S075526-E092759.018493.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170531-S075526-E092759.018493.V07A.nc,96597361,2017-05-31,2017-05-31T08:53:43,2017-05-31T08:58:02,018493,371,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,23.496532440185547,39.18873596191406,111.60554504394531,122.64759826660156,1090740,5479,0.005023195261932266,22539,0.02066395291270147,2963,2610,2700,0.002475383684471093,1073794,16946,1071094,2700,0.9974855512323593,970411,968554,1857,895,895,1805,17060,0.6800000071525574,3.4495001554489093,7.87699999809264,13.825049810409544,21.459999084472656,1063,188,70,2,0,18014,57,100,8,18179,0,120329,True,0,0,ok,0,,train
2A.GPM.DPR.V9-20211125.20170602-S074439-E091711.018524.V07A,2A.GPM.DPR.V9-20211125.20170602-S074439-E091711.018524.V07A.nc,/storage/GR_DPR_3D/GRToDPRRes_V07_Pct_V1.2.1_sw_260412/2A.GPM.DPR.V9-20211125.20170602-S074439-E091711.018524.V07A.nc,91391281,2017-06-02,2017-06-02T08:43:57,2017-06-02T08:48:02,018524,351,49,60,23,"z,p,t,q,lat,lon,dbz_gr_sparse,dbz_gr_sparse_min,dbz_gr_sparse_max,dbz_gr_interp,sw_gr_sparse,sw_gr_sparse_min,sw_gr_sparse_max,dbz_dpr,pre_dpr,cfb,scan_id,time,nsrr_dpr,srr_dpr,binRealSurface,typePrecip,flagPrecip",,True,True,True,20.756298065185547,35.76994705200195,107.9654769897461,117.90679931640625,1031940,27756,0.026896912611198327,58641,0.056825978254549686,4325,5300,33851,0.032803263755644706,1011608,20332,977757,33851,0.9665374334722541,912830,884025,28805,18144,18144,15707,30885,0.699999988079071,4.779999732971191,8.050000190734863,18.61500072479248,299.8399963378906,12756,3238,1196,323,79,15829,593,396,381,17199,0,119110,True,0,0,ok,0,,train
